# chirp_mass mass_ratio spin_1z spin_2z coalescence_time coalescence_phase luminosity_distance inclination longitude latitude psi
5.693318607593821362e+05 7.562082952691928650e-01 3.335566990899962309e-02 8.084435802783299652e-01 3.081932214640837842e+01 1.376035552776131210e+00 1.137047838027780381e+04 1.908720861373505606e+00 3.795443960188186860e+00 9.699357937606296609e-01 7.322931438429279849e-01
5.693630084111180622e+05 7.553256119378053413e-01 4.245564395762220500e-02 7.969923417623251405e-01 3.081932305465138100e+01 2.943619529761455578e+00 1.136519251710447497e+04 1.909030797952417036e+00 3.791377823446579143e+00 9.728888685105906431e-01 2.300270437930826528e+00
5.693354063800188014e+05 7.615359561439907221e-01 6.783709245474091321e-03 8.410618587872648044e-01 3.081932198874224227e+01 2.946363138483373945e+00 1.136771685908607469e+04 1.232717011636208948e+00 4.642088610009098004e-01 -7.273243678345983620e-02 9.437672522933692187e-01
5.693805462961436715e+05 7.545525136645850894e-01 4.258532961856149879e-02 7.976123142205135963e-01 3.081932251418266233e+01 2.945152273669534360e+00 1.134535951251478218e+04 1.909199696298807591e+00 3.779266034509734862e+00 9.783555374140840977e-01 2.292379783874225918e+00
5.694309726084539434e+05 7.521259302060590013e-01 5.958306526663440655e-02 7.761870866518247869e-01 3.081932360936698245e+01 2.941333262530451353e+00 1.141408059628271621e+04 1.908809517207982198e+00 3.788846871409500494e+00 9.634850652965957218e-01 2.298343982179815725e+00
5.693237700559217483e+05 7.548095311259827023e-01 4.523898656974471855e-02 7.927750559971414868e-01 3.081932261183777655e+01 2.944057221264559487e+00 1.145997005348038874e+04 1.908315918085627949e+00 3.783631637259960101e+00 9.522070699853626419e-01 2.294562081162699663e+00
5.693762767302173888e+05 7.618842159149509241e-01 7.772816647746757374e-03 8.401510421200851786e-01 3.081932278191414198e+01 2.943673641560494936e+00 1.135015524874396215e+04 1.909510789020588906e+00 3.780394259050976036e+00 9.791138416488947005e-01 2.293795020399541418e+00
5.693651696878650691e+05 7.537325403901873333e-01 4.889753258470364711e-02 7.890058307513295732e-01 3.081932246141390053e+01 2.944533503289570309e+00 1.138442732254178554e+04 1.909162449514673066e+00 3.781942448175282134e+00 9.695194073452864103e-01 2.294303222762848371e+00
5.693614875314011006e+05 7.511853348410856279e-01 7.147568070149667996e-02 7.588551113206584153e-01 3.081932437590603158e+01 2.940439968701473283e+00 1.137118669029939338e+04 1.908759035091907474e+00 3.819057970820038506e+00 9.664564914913970073e-01 2.318623660679726139e+00
5.693845102090885630e+05 7.562516549105332553e-01 3.260682537972377226e-02 8.103717604449262035e-01 3.081932240597068073e+01 4.516198461575810619e+00 1.142546410517072036e+04 1.908844657529818134e+00 3.796577304017616505e+00 9.592924513990743751e-01 7.328634935557921670e-01
5.693949353179341415e+05 7.558337732880352489e-01 4.320554430980192567e-02 7.957666863595600493e-01 3.081932325100565251e+01 2.941953770210704810e+00 1.139159984339001858e+04 1.908827017455665853e+00 3.785229265262655129e+00 9.674418733370737655e-01 2.296120846390318881e+00
5.693690336788101122e+05 7.547405653635178568e-01 4.673054204266881978e-02 7.912106497816975281e-01 3.081932320596482811e+01 4.514659730722034858e+00 1.135085904400925938e+04 1.908907283256284559e+00 3.810622295668441240e+00 9.720724006876135803e-01 7.429134713869729456e-01
5.693869205038662767e+05 7.581453993992531837e-01 2.801503915409189055e-02 8.149721998268868450e-01 3.081932307990524933e+01 2.943689355179873957e+00 1.136580409288182636e+04 1.232557632398225023e+00 4.574411569080502060e-01 -7.214246466251594825e-02 9.464003620977228248e-01
5.693473526337918593e+05 7.551354457161798539e-01 4.003661609703206697e-02 8.003203275011483431e-01 3.081932235596980618e+01 2.944649415380497182e+00 1.134770995339259207e+04 1.909618886313996455e+00 3.771659301913637741e+00 9.791901451234956699e-01 2.287888479012842424e+00
5.694843189731810708e+05 7.491907858173536550e-01 7.673479584735679038e-02 7.549309642834526324e-01 3.081932439697706627e+01 4.508856139420205800e+00 1.139931689917406220e+04 1.908632987581798002e+00 3.784216254848502992e+00 9.670161129240110176e-01 7.249002693815799203e-01
5.693899709568066755e+05 7.575080210453142282e-01 2.889924894059937160e-02 8.144478981093825620e-01 3.081932291164839555e+01 2.944462425830216556e+00 1.137545445649029716e+04 1.233083738036535149e+00 4.603619760297096297e-01 -7.443337591802241804e-02 9.458766188239230432e-01
5.694686762650321471e+05 7.483701021142973309e-01 7.875752310835737457e-02 7.522487000270031698e-01 3.081932395122587565e+01 2.940858806538090953e+00 1.136080423419756698e+04 1.232468296184731749e+00 4.567538876754824728e-01 -7.073161627105283011e-02 9.469208261376909075e-01
5.692366568520591827e+05 7.584801022266125514e-01 1.795278460962171016e-02 8.273318027005081010e-01 3.081932146963500685e+01 2.948386987366666823e+00 1.144337418422274095e+04 1.908067464796674884e+00 3.776878692566838946e+00 9.551886785575796068e-01 2.290187810362561471e+00
5.693350768481838750e+05 7.594500079223704958e-01 1.940965316412693667e-02 8.252758785186168344e-01 3.081932205652345047e+01 1.375255676940165372e+00 1.141286955987507645e+04 1.908803707024550489e+00 3.779438915006295030e+00 9.637090947659078255e-01 7.212021408076763063e-01
5.693818949560367037e+05 7.507197689041894550e-01 6.516497000514728799e-02 7.688192555400530370e-01 3.081932337692063939e+01 2.942215454552249643e+00 1.137997283595883709e+04 1.908977968164686789e+00 3.784591697180043290e+00 9.697458085681406326e-01 2.295939704742037790e+00
5.694029450417258777e+05 7.523330378102491833e-01 6.175765072731195793e-02 7.726035792780022726e-01 3.081932365114063899e+01 4.511242215805634004e+00 1.139778079117205016e+04 1.908894243022950077e+00 3.782873393278853857e+00 9.666855962700424687e-01 7.239507490124120759e-01
5.693739742808268638e+05 7.503254840740598564e-01 6.485142109445560243e-02 7.695867370657145656e-01 3.081932292572167498e+01 4.514195652850101048e+00 1.138528471823971995e+04 1.909087279567383000e+00 3.780191113604774333e+00 9.695477238965973799e-01 7.219430808268062494e-01
5.693265146447353764e+05 7.550085179175021199e-01 4.145333344100552569e-02 7.979977800426493184e-01 3.081932231113956178e+01 4.516148754624473405e+00 1.139080283908199453e+04 1.909240877620195231e+00 3.781211526456286443e+00 9.692078176980144510e-01 7.230267559474270467e-01
5.692976187492652098e+05 7.600922683543739344e-01 1.240373189042903376e-02 8.339460126295865638e-01 3.081932158383171938e+01 2.948772636175003292e+00 1.135244270979630710e+04 1.908814450350053704e+00 3.796772974580854942e+00 9.736668085391251282e-01 2.304303351208939254e+00
5.694683442691846285e+05 7.506374015814714085e-01 7.050586876898815025e-02 7.621620079577711149e-01 3.081932422785359904e+01 1.368762275837751785e+00 1.135980540942064545e+04 1.232368952435717535e+00 4.545421493525936274e-01 -7.021554529000871570e-02 2.518003660349877659e+00
5.694531260491007706e+05 7.521393089942114418e-01 6.067460749372963202e-02 7.746208512352561470e-01 3.081932367052199240e+01 1.370191466963962545e+00 1.136999707055252111e+04 1.232358177822828749e+00 4.714586496140991678e-01 -6.974053871124127890e-02 2.512660473703912878e+00
5.693437060077731730e+05 7.595468003539996849e-01 1.741702413550922507e-02 8.283355463728460100e-01 3.081932204089605065e+01 4.515875337494210662e+00 1.142588588306006022e+04 1.909487215594112275e+00 3.757568113482986583e+00 9.655831262028724549e-01 7.069286939736004749e-01
5.692902199892508797e+05 7.586767189864066507e-01 2.071527511981033354e-02 8.238304681172431421e-01 3.081932205339732533e+01 4.517650800686833890e+00 1.134971104034779819e+04 1.909048954479951155e+00 3.786057704768835297e+00 9.757186492126964650e-01 7.264037291263819585e-01
5.693567080419971608e+05 7.554650864512625352e-01 4.275110131371828714e-02 7.963030743670564959e-01 3.081932303148020580e+01 2.942589505262504623e+00 1.134639878029312058e+04 1.909448553178036523e+00 3.770080510505617877e+00 9.795113901162877390e-01 2.286620708130899793e+00
5.694492257403758122e+05 7.544639254504689196e-01 5.216849211299212641e-02 7.846772639830582596e-01 3.081932402037915608e+01 2.940049336474399144e+00 1.138212613438343760e+04 1.908830684485730123e+00 3.797990243385863440e+00 9.676989630644647900e-01 2.305002307677389339e+00
5.693622425482452381e+05 7.551102310484164581e-01 4.016248350635394371e-02 8.004380183870578591e-01 3.081932277143086552e+01 2.944130725359952461e+00 1.135569132926601742e+04 1.909441458955833060e+00 3.785002427993364726e+00 9.762270708611804348e-01 2.296789563280167368e+00
5.694020704752787715e+05 7.581955054683354733e-01 2.994724947864033787e-02 8.122418206271351249e-01 3.081932300539497049e+01 4.514821554092728562e+00 1.135716566471453370e+04 1.232651879319717647e+00 4.580162749769448594e-01 -7.005841355482986255e-02 2.517328998961854136e+00
5.693912513750130311e+05 7.581564073397416559e-01 2.765383958656555952e-02 8.156685490747358491e-01 3.081932312109869798e+01 2.943097496690213255e+00 1.141955981748968043e+04 1.908546705681739120e+00 3.792917208113702365e+00 9.604483605701550353e-01 2.301282959387362936e+00
5.694420178212167230e+05 7.529704297007716596e-01 5.915012956129375027e-02 7.764244041879851954e-01 3.081932427794705731e+01 2.939076995265061054e+00 1.138746233028204006e+04 1.908230425473564917e+00 3.794486265907831335e+00 9.652416698856121080e-01 2.302442974813209808e+00
5.693717656019215938e+05 7.524535956639464285e-01 5.933362422705870665e-02 7.752825924003695635e-01 3.081932293038072146e+01 2.942189013700843958e+00 1.134523390488382393e+04 1.909101245987673057e+00 3.762567556696057025e+00 9.795727628098335193e-01 2.281353062520367736e+00
5.693668308710637502e+05 7.540733268906110176e-01 4.566313664256897720e-02 7.934100384093087932e-01 3.081932252347622736e+01 1.373974986797822817e+00 1.142401027290867751e+04 1.233035290054679933e+00 4.603383360945081382e-01 -8.458485587028105601e-02 2.516435155153593062e+00
5.693871083628983470e+05 7.531075994345733937e-01 5.532024890452945376e-02 7.808901287048636286e-01 3.081932323403592733e+01 2.941357636768573425e+00 1.140199240663256751e+04 1.909032086806899509e+00 3.762938003711727486e+00 9.683759381798636712e-01 2.281242274688940697e+00
5.693912080255345209e+05 7.524111773607301545e-01 5.740506926401872656e-02 7.783177797941259746e-01 3.081932309509942058e+01 2.943421216252013473e+00 1.132134420543405395e+04 1.909425111437827560e+00 3.784725858522295372e+00 9.830114118672879098e-01 2.296276249613674825e+00
5.694012538635254605e+05 7.551617742985988757e-01 4.082845555911093077e-02 7.999293544830576863e-01 3.081932303715071697e+01 2.943220927488993333e+00 1.137594682432328773e+04 1.909215845522373778e+00 3.787047210696406374e+00 9.716887659306029379e-01 2.297917165642223480e+00
5.694169295665336540e+05 7.509874844694980345e-01 6.338093235589584151e-02 7.717494894765346558e-01 3.081932347205038170e+01 2.941389448909898618e+00 1.143056779750695750e+04 1.909045546274573457e+00 3.783246144859500504e+00 9.610088525698453621e-01 2.294548831328528937e+00
5.693759843946165638e+05 7.560100698823861709e-01 3.849119259680820748e-02 8.020411511377001368e-01 3.081932292585605992e+01 2.943446739485881203e+00 1.137731173231578214e+04 1.908883621492096117e+00 3.779287095732276835e+00 9.720606995517945270e-01 2.292380021381259514e+00
5.693328971860469319e+05 7.578327204050908650e-01 1.848843996620114574e-02 8.285402488125832576e-01 3.081932173398982044e+01 2.947745889844332723e+00 1.140751623207324701e+04 1.908612528705454503e+00 3.779651493201950263e+00 9.644147107672847996e-01 2.292434648971966915e+00
5.694333023282679496e+05 7.467396656763453100e-01 9.058479700916666211e-02 7.357714767405564293e-01 3.081932408439220694e+01 4.510254558215009091e+00 1.135564207107398033e+04 1.232244706702847470e+00 4.672158715729557987e-01 -6.827206322606814426e-02 2.513775324517013132e+00
5.694122557968830224e+05 7.578120408189318313e-01 3.015560369404131011e-02 8.127229894989463910e-01 3.081932324930594902e+01 4.512730748126489111e+00 1.139597956853319374e+04 1.909121235884438272e+00 3.778391041640847270e+00 9.697847988260160923e-01 7.210695729941212218e-01
5.693978243965232978e+05 7.547185972765202422e-01 4.500316716375937776e-02 7.940910376860790265e-01 3.081932309463387654e+01 2.943608524250720393e+00 1.136376138716829337e+04 1.909091671968852211e+00 3.796022844671895324e+00 9.718987663797786780e-01 2.303703334764266142e+00
5.693389113026750274e+05 7.541641517691196617e-01 4.214508103676882500e-02 7.977343233734996986e-01 3.081932180371885011e+01 2.947329040627123309e+00 1.137294347993041083e+04 1.908936638592492185e+00 3.778933254380646201e+00 9.715502678009850790e-01 2.291990319236556051e+00
5.693961980428840034e+05 7.569937923930699641e-01 3.123162944330881707e-02 8.114299894957290871e-01 3.081932253790020937e+01 1.374441032133460583e+00 1.141362963756764111e+04 1.232952454297960188e+00 4.593361099984999418e-01 -8.238230054949467751e-02 2.516939251719464199e+00
5.694331851716787787e+05 7.503976333458177717e-01 7.500741211220575411e-02 7.554062210198250193e-01 3.081932414523279462e+01 1.368144923522462530e+00 1.139591280841843582e+04 1.908845147409711007e+00 3.786578086982867131e+00 9.670056836335471084e-01 7.263548416618061943e-01
5.693743337117601186e+05 7.564602813435502560e-01 3.989007855068560371e-02 7.997271616468228927e-01 3.081932349723866693e+01 2.942172528982661461e+00 1.135144664714292594e+04 1.909005469032689861e+00 3.791607464208357481e+00 9.756935316191888141e-01 2.300583827043630070e+00
5.693744180597844534e+05 7.558196866953389437e-01 4.277567404646897414e-02 7.960643753224888597e-01 3.081932299120368057e+01 2.942534741878294113e+00 1.141954784074675081e+04 1.908763163869057200e+00 3.773033587885112450e+00 9.627763976780512323e-01 2.287536506606200781e+00
5.693834194148584502e+05 7.528064402560445956e-01 5.658569114759448571e-02 7.791642262397743268e-01 3.081932313249155797e+01 4.512963992043349748e+00 1.140138117618722390e+04 1.233244129314015947e+00 4.743131607633669922e-01 -7.892778810120623656e-02 2.511830966094053430e+00
5.693318791113023181e+05 7.540824221855286780e-01 4.159414736300665050e-02 7.992438418026818203e-01 3.081932215653768026e+01 2.945643770139571682e+00 1.139285447451278196e+04 1.908859270686795284e+00 3.769878359106840549e+00 9.691689967520712434e-01 2.285899828977754566e+00
5.693537954956401372e+05 7.561702946011454873e-01 3.561400259099149757e-02 8.058047626489047710e-01 3.081932287472488241e+01 2.944717966886925886e+00 1.134889556972822720e+04 1.909460510665318189e+00 3.796358546162137859e+00 9.766863323792519536e-01 2.304017051745384403e+00
5.693836938236594433e+05 7.509235343588390732e-01 6.522399961356478704e-02 7.681955521033124734e-01 3.081932279252972506e+01 1.372507815506835094e+00 1.132504666584135339e+04 1.909656142006528334e+00 3.776710431304486359e+00 9.825152925871565301e-01 7.203663946023474152e-01
5.693952449432834983e+05 7.599045457007209681e-01 1.400051983097045510e-02 8.335994333356965269e-01 3.081932292675381291e+01 2.944847118106438177e+00 1.134024918931828506e+04 1.908826296168616210e+00 3.800830786379862047e+00 9.768780169855132423e-01 2.307270783517552548e+00
5.694864672918966971e+05 7.539890664766746298e-01 5.378052154715873973e-02 7.834134423147750548e-01 3.081932409469314038e+01 2.939495500346268830e+00 1.134378311750363355e+04 1.232448298860134850e+00 4.682481993226274564e-01 -6.564556997285157791e-02 9.424927279580158634e-01
5.694122532174334629e+05 7.508762245978778394e-01 6.484425097663648607e-02 7.691642838812151606e-01 3.081932323477630220e+01 2.942346788496302601e+00 1.144211899333054680e+04 1.233094414870873567e+00 4.604490319868493331e-01 -8.807156057844803265e-02 9.455035806286343769e-01
5.693068981847378891e+05 7.565990949107171959e-01 3.196119224517418589e-02 8.100476086545900234e-01 3.081932230910678072e+01 2.945802464965607825e+00 1.143425704174807470e+04 1.908922389520143703e+00 3.786211033806622162e+00 9.584359504825096243e-01 2.296369145131460510e+00
5.694280174325190019e+05 7.507046110638775360e-01 6.815712732506926108e-02 7.650724981421167525e-01 3.081932421283131163e+01 2.940877964807349532e+00 1.134833369205610688e+04 1.909255047923551274e+00 3.816587352097732033e+00 9.729380059542486192e-01 2.317765823478875831e+00
5.693427500526276417e+05 7.564173822228359434e-01 3.616891642789882289e-02 8.044089711420489008e-01 3.081932238896578014e+01 4.514832540564561292e+00 1.144950326098034566e+04 1.908641161187279334e+00 3.769277447889859189e+00 9.567560734123984334e-01 7.145901137797847635e-01
5.693816438924412942e+05 7.545459390827727875e-01 4.155364002895698544e-02 7.991477145779213309e-01 3.081932281640709803e+01 4.516161475441755613e+00 1.134120861281996622e+04 1.909485705577602443e+00 3.799487893602418342e+00 9.780272059447943089e-01 7.355279827761824762e-01
5.693361313137486577e+05 7.529696236390118758e-01 4.748952588782954370e-02 7.915606695257718650e-01 3.081932235281245269e+01 4.517370745503726859e+00 1.138028276741665286e+04 1.908549042815529395e+00 3.805456076732708137e+00 9.653680875313324083e-01 7.389730484140857314e-01
5.693527523481457029e+05 7.577869109622575872e-01 2.692907812739066264e-02 8.167376806362025565e-01 3.081932270034446120e+01 2.944734249510458479e+00 1.137776690283573771e+04 1.908718973848095635e+00 3.797049671812589455e+00 9.684493544647126972e-01 2.304580346602367769e+00
5.693760943496165564e+05 7.538169319249237166e-01 5.492643883606168620e-02 7.804902898055107174e-01 3.081932346392063238e+01 1.370852913180123034e+00 1.143190247191423805e+04 1.908748451341514052e+00 3.791935228846792683e+00 9.580502568416325859e-01 7.289991190149585076e-01
5.693344814972532913e+05 7.594922617003270204e-01 2.098901850216929044e-02 8.229218110525340357e-01 3.081932229897333642e+01 2.945549474304051785e+00 1.141918123858054605e+04 1.909003046948193782e+00 3.786769968163482325e+00 9.616245783398277291e-01 2.296779435944128256e+00
5.694870880506073590e+05 7.507072318727984195e-01 7.581647349890695275e-02 7.550449683739133278e-01 3.081932542638041639e+01 2.935889885418043743e+00 1.135981518469010007e+04 1.909155384550890400e+00 3.807162710648030135e+00 9.721563283711225356e-01 2.311401870280528126e+00
5.693507400060347281e+05 7.566325078480543587e-01 3.212090182337808825e-02 8.103952316506887188e-01 3.081932264653131170e+01 2.945421651460359502e+00 1.138266182145202583e+04 1.908545815588927663e+00 3.801132683742381335e+00 9.658911094009635656e-01 2.306585991426730597e+00
5.693516045913244598e+05 7.556013013194119443e-01 3.825825630949949291e-02 8.024290765494623834e-01 3.081932278795046898e+01 2.945055450715744705e+00 1.135520853752198673e+04 1.908766673450400742e+00 3.799150431036248943e+00 9.730583957861932420e-01 2.305965433846766999e+00
5.693691053783640964e+05 7.579915257173136522e-01 3.006318884066083025e-02 8.121401589710983693e-01 3.081932301394111207e+01 1.372345487839816913e+00 1.141863131288768818e+04 1.908781219601365375e+00 3.785348234674788426e+00 9.615292172264223725e-01 7.251738476330827909e-01
5.694229049687238876e+05 7.521613029982074927e-01 5.810210121907016106e-02 7.784169661475897062e-01 3.081932357101934983e+01 2.940908270432862182e+00 1.141372730304095603e+04 1.908753846377295060e+00 3.780802274184640765e+00 9.630729797914496793e-01 2.293163975526382181e+00
5.693428740631769178e+05 7.567064726592563906e-01 2.425261329848411515e-02 8.212852655280211689e-01 3.081932171484250205e+01 2.948706623643192248e+00 1.137519258530392835e+04 1.908824297833498607e+00 3.795055020989158923e+00 9.697148959250317946e-01 2.303061114800832421e+00
5.693651266485641245e+05 7.580422058565150500e-01 3.275579890919382009e-02 8.081122963215700006e-01 3.081932304891843444e+01 2.942023243958408418e+00 1.143887698986786199e+04 1.908199516011034103e+00 3.778199870378189829e+00 9.574398312904500719e-01 2.291376228471082577e+00
5.693169033548507141e+05 7.615355930313915112e-01 5.448646424644279507e-03 8.430378521623359545e-01 3.081932214657430436e+01 1.375329555622261779e+00 1.136935975098711060e+04 1.909139627697132191e+00 3.773482816416116492e+00 9.742013505564124376e-01 7.176508272295684110e-01
5.694123725636519957e+05 7.533613751274538251e-01 5.256531483415873007e-02 7.848065269317933135e-01 3.081932326474532502e+01 2.942535168963370751e+00 1.136588110822293311e+04 1.909007972945235831e+00 3.793402387754669203e+00 9.727801419227745106e-01 2.301905183367061181e+00
5.693692499377441127e+05 7.544330164962721463e-01 4.414795943518380616e-02 7.952898377333627034e-01 3.081932253536603383e+01 2.944820032031286061e+00 1.133241352960508812e+04 1.909234915888424533e+00 3.788388391257712318e+00 9.801835900330754248e-01 2.299122299422530435e+00
5.694146184868881246e+05 7.542558332930844323e-01 4.808130531694128351e-02 7.904880183910342195e-01 3.081932335354593278e+01 2.941953376978846624e+00 1.141798816341349084e+04 1.908641077486741278e+00 3.780434068376105294e+00 9.627383930434681991e-01 2.292870219985416735e+00
5.694104766278389143e+05 7.514709794000186127e-01 6.726628733092271384e-02 7.655398654046209339e-01 3.081932402768335777e+01 2.939623795971304521e+00 1.141564733494554639e+04 1.908545306348684356e+00 3.795154322741382646e+00 9.619754906941399009e-01 2.302764040719370353e+00
5.694167672457750887e+05 7.538114907961042110e-01 5.270521833668255496e-02 7.842687117450981571e-01 3.081932360609399524e+01 2.941561901788704692e+00 1.142312065181409707e+04 1.908421551904081248e+00 3.789934423407431474e+00 9.598529902099292022e-01 2.298651456806084514e+00
5.694609404100574320e+05 7.533904781332894096e-01 5.504589616281346104e-02 7.817068934150720461e-01 3.081932358980779441e+01 2.941319716102209547e+00 1.135379695842245019e+04 1.909228886017378723e+00 3.791641675465832417e+00 9.754287904060822134e-01 2.300930130477269131e+00
5.693705389810428023e+05 7.595234510354569313e-01 2.095855790234356711e-02 8.233924880850272965e-01 3.081932233326671877e+01 4.514650028765707646e+00 1.143646372357524706e+04 1.908340266993167278e+00 3.761693763315279160e+00 9.600351063193355294e-01 7.097016620323653990e-01
5.693703629429109860e+05 7.569738337861365851e-01 3.546031367073346902e-02 8.054152391946580725e-01 3.081932328234528384e+01 2.942636267400593919e+00 1.141109359750864860e+04 1.908440380227113042e+00 3.792327014776193828e+00 9.621675333521415574e-01 2.300871307777557107e+00
5.693978766094513703e+05 7.569885970506953221e-01 3.037101469075740787e-02 8.127344249977099810e-01 3.081932249519729439e+01 4.515936895466908574e+00 1.139132287291306602e+04 1.233164413607591881e+00 4.610334696552658151e-01 -7.795875194415025078e-02 2.515513379657451587e+00
5.693759425687015755e+05 7.513436226902435733e-01 6.092463858753760508e-02 7.739895579552045213e-01 3.081932283486099422e+01 2.944019798330164139e+00 1.139577387842088319e+04 1.908389885745823467e+00 3.801286435460047741e+00 9.631042608422807350e-01 2.307055998155279841e+00
5.693863809080813080e+05 7.549900942568801288e-01 4.359770656249701420e-02 7.957698564131210350e-01 3.081932289270941538e+01 1.372954289715227150e+00 1.137005666922649471e+04 1.232434937168106925e+00 4.588876389494889185e-01 -7.218290270869870406e-02 2.516640490930099894e+00
5.694006531204866478e+05 7.560375723212894306e-01 3.881739285073985968e-02 8.018902893574531010e-01 3.081932289505435918e+01 2.943700543199973652e+00 1.141860666453442354e+04 1.908670265629672791e+00 3.792384360321344960e+00 9.615367815470421409e-01 2.300525574903862225e+00
5.694122373123895377e+05 7.535565053595262297e-01 5.880998173488397041e-02 7.755929113199989677e-01 3.081932392397101239e+01 2.939046508277645575e+00 1.138651348964045428e+04 1.909017267499433013e+00 3.767404991412371729e+00 9.710466962513526479e-01 2.284360002179980587e+00
5.694635286023798399e+05 7.507218718170544092e-01 6.827672393424427666e-02 7.650296007087746819e-01 3.081932363746417991e+01 4.512386770717436768e+00 1.137146595817377965e+04 1.232643102325957196e+00 4.615048918180109094e-01 -7.256262545439422229e-02 2.516263863590281424e+00
5.693887741424016422e+05 7.525752357356134681e-01 5.632748462463782468e-02 7.800635872988995745e-01 3.081932352690490617e+01 2.941932860184004905e+00 1.136409629048676106e+04 1.909085589020129481e+00 3.782662848934003730e+00 9.745764691316959327e-01 2.294561109076522332e+00
5.693326385312469210e+05 7.597017488874636681e-01 1.641862925877180662e-02 8.294517598798080149e-01 3.081932227652708889e+01 2.945611651670462017e+00 1.145435053700215394e+04 1.907899058758850241e+00 3.783197067653969459e+00 9.528306524165308655e-01 2.294164552287913938e+00
5.693621421725564869e+05 7.555922404611818965e-01 4.370739541304160397e-02 7.947546041330342259e-01 3.081932326440326619e+01 2.943100160596843651e+00 1.139924353862546195e+04 1.908663892910573034e+00 3.807373508309114918e+00 9.622689582735030056e-01 2.310882136304003964e+00
5.693523889207531465e+05 7.561606485304169789e-01 3.059773900471846747e-02 8.128753658556792105e-01 3.081932206935483265e+01 2.947033714623086720e+00 1.136486779856072644e+04 1.908423693944303556e+00 3.803181364694998123e+00 9.695408489763376325e-01 2.308619418500100107e+00
5.693837096223882399e+05 7.546968060808738610e-01 4.790193471688462129e-02 7.898026413505986332e-01 3.081932319315762925e+01 2.942212917921343873e+00 1.135626719025516650e+04 1.909578189710363416e+00 3.772587789703847339e+00 9.779155122728802052e-01 2.288057133659318954e+00
5.693888132123914547e+05 7.535231664112209682e-01 5.441754061115904734e-02 7.817506759498938917e-01 3.081932349268673121e+01 1.371103740761990819e+00 1.135635148640545412e+04 1.909254382041052578e+00 3.802266328096825188e+00 9.734788859312888398e-01 7.372407414329443798e-01
5.692716749845036538e+05 7.609104276969357317e-01 6.691830679517757341e-03 8.412561111459014862e-01 3.081932174150237813e+01 2.948500936522298499e+00 1.135081114454441376e+04 1.909130072309878745e+00 3.799196604209228667e+00 9.732584673189962343e-01 2.305945229611991998e+00
5.694857113575078547e+05 7.481394645452382752e-01 8.805681866369022281e-02 7.394465396600287121e-01 3.081932493905671322e+01 2.935773490182211454e+00 1.141005067195052106e+04 1.908473208693698187e+00 3.792058568397439711e+00 9.625100318557614498e-01 2.300917185551111022e+00
5.694021887786425650e+05 7.568345656598312043e-01 3.850646991703301353e-02 8.015061334686449657e-01 3.081932336258292082e+01 2.942040885179658893e+00 1.137688831351607405e+04 1.908615613122655486e+00 3.797708401198329309e+00 9.685590912598212032e-01 2.304824279316600943e+00
5.694013076560965274e+05 7.519285220896940736e-01 5.938209826105834976e-02 7.763604780858716081e-01 3.081932320036359130e+01 2.942211530542374387e+00 1.142055960741015588e+04 1.908691717797204479e+00 3.779802671168316142e+00 9.616091173027389027e-01 2.292232451377377522e+00
5.693582865095981397e+05 7.594635342808506717e-01 1.825510531241755774e-02 8.274743810212144002e-01 3.081932230539582918e+01 2.944739266162290203e+00 1.143300236611808032e+04 1.908717229893849510e+00 3.772422563367091364e+00 9.613198582792897851e-01 2.287483108960148392e+00
5.693660577237722464e+05 7.545075923090645009e-01 4.998518288519054886e-02 7.869121920378651103e-01 3.081932323323049872e+01 4.512571462649552778e+00 1.141309042049381424e+04 1.909109974576087998e+00 3.775178131480810162e+00 9.654281696892760278e-01 7.183904956839918254e-01
5.694343136092099594e+05 7.484697210324340322e-01 8.065389813912894612e-02 7.490493360068333217e-01 3.081932411073396949e+01 4.510018807783210626e+00 1.135594714262131856e+04 1.909455078300354325e+00 3.781442949435009027e+00 9.773947642237493794e-01 7.234311838655722582e-01
5.693875146196804708e+05 7.537673953323249521e-01 5.277212747993832026e-02 7.837705020229397412e-01 3.081932329864652687e+01 2.942318936015256625e+00 1.133691931484009001e+04 1.909785552452990309e+00 3.796956426335165613e+00 9.800090327780752730e-01 2.305129750206778461e+00
5.694151332926150644e+05 7.508111255003167006e-01 6.512602078335734401e-02 7.693742232943436843e-01 3.081932390870059280e+01 2.941388844014892090e+00 1.130216036946041640e+04 1.909281090984895624e+00 3.801009844064049403e+00 9.835244187583568332e-01 2.307774283825809292e+00
5.693528073855617549e+05 7.574865418492613411e-01 3.197361145509383662e-02 8.099202962334010047e-01 3.081932289020107163e+01 2.942795237805391650e+00 1.141654392357076358e+04 1.909464376639695038e+00 3.772368208071108953e+00 9.662294792711626501e-01 2.287565297750384197e+00
5.693806389047002885e+05 7.511678951347008359e-01 5.999584916914396659e-02 7.756772609242148508e-01 3.081932270530323237e+01 2.944169554658488952e+00 1.138730127937214820e+04 1.909271042170299859e+00 3.776485870630975406e+00 9.704038441130000692e-01 2.290418878806847580e+00
5.693279153598644771e+05 7.573626540506767091e-01 3.507523309186336841e-02 8.048681330168474535e-01 3.081932284578999770e+01 2.943124970235633686e+00 1.134270475259943123e+04 1.909127227898054890e+00 3.771993301075449612e+00 9.792344037285108937e-01 2.288058087114567485e+00
